epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,24644,1.36074,0.64438,0.0045,0.88028,0.76309,0.82076,0.4853,1.58485,1.04199,0.01524,0.000241,0.000241,0.000241
117,24756,1.31442,0.62944,0.00477,0.88125,0.76402,0.81681,0.48247,1.59893,1.03806,0.01532,0.0002344,0.0002344,0.0002344
118,24891.4,1.32964,0.62056,0.00454,0.87977,0.76253,0.82207,0.48592,1.58555,1.02985,0.01493,0.0002278,0.0002278,0.0002278
119,24995.5,1.33346,0.63444,0.00482,0.88689,0.77273,0.83629,0.50455,1.55635,1.0244,0.01498,0.0002212,0.0002212,0.0002212
120,25243.1,1.35581,0.62249,0.00456,0.89948,0.78857,0.84982,0.51394,1.54755,1.00089,0.01504,0.0002146,0.0002146,0.0002146
121,25435.9,1.33616,0.63357,0.0046,0.89108,0.78494,0.84061,0.50634,1.55293,0.97212,0.0148,0.000208,0.000208,0.000208
122,25570.1,1.31976,0.61854,0.00453,0.87582,0.76167,0.80678,0.48837,1.54289,1.03909,0.01468,0.0002014,0.0002014,0.0002014
123,25807.1,1.33166,0.64829,0.00475,0.88418,0.76961,0.81179,0.49249,1.52038,1.06918,0.0143,0.0001948,0.0001948,0.0001948
124,26097.6,1.34108,0.64909,0.00495,0.88592,0.75904,0.81264,0.4788,1.57898,1.05326,0.0149,0.0001882,0.0001882,0.0001882
125,26220.9,1.31625,0.61798,0.00411,0.87615,0.76918,0.81905,0.49559,1.55725,1.04179,0.01503,0.0001816,0.0001816,0.0001816
126,26328.3,1.30321,0.60497,0.00445,0.87791,0.7658,0.81461,0.4868,1.59489,1.04709,0.01534,0.000175,0.000175,0.000175
127,26578.6,1.30575,0.61063,0.0043,0.88755,0.78005,0.8412,0.50787,1.55454,1.03512,0.01502,0.0001684,0.0001684,0.0001684
128,26740.9,1.28973,0.60085,0.00414,0.88595,0.77052,0.83,0.50528,1.54533,1.01167,0.01479,0.0001618,0.0001618,0.0001618
129,26847.4,1.29538,0.59632,0.00432,0.87236,0.77247,0.81379,0.49793,1.52554,1.04404,0.01456,0.0001552,0.0001552,0.0001552
130,27112.7,1.29064,0.59791,0.00422,0.88164,0.77729,0.81656,0.49208,1.55446,1.03053,0.01488,0.0001486,0.0001486,0.0001486
131,27341.7,1.2929,0.60402,0.00451,0.88758,0.77603,0.8205,0.49219,1.56378,1.03755,0.01488,0.000142,0.000142,0.000142
132,27459.1,1.27677,0.5899,0.00456,0.88077,0.76298,0.81385,0.48161,1.56418,1.04943,0.01462,0.0001354,0.0001354,0.0001354
133,27666.8,1.30036,0.61336,0.00468,0.8898,0.77029,0.82875,0.49426,1.59324,1.0102,0.01533,0.0001288,0.0001288,0.0001288
