epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,21560,1.45355,0.66803,0.00401,0.90148,0.78052,0.83606,0.51222,1.48582,0.95527,0.0145,0.0002212,0.0002212,0.0002212
120,21718.4,1.36851,0.62985,0.00459,0.89442,0.7775,0.83575,0.50558,1.4942,0.98723,0.01438,0.0002146,0.0002146,0.0002146
121,21919.5,1.46299,0.67431,0.00409,0.89926,0.77707,0.83878,0.5059,1.49533,0.97602,0.01419,0.000208,0.000208,0.000208
122,22087.6,1.43281,0.65296,0.00409,0.89133,0.78074,0.83805,0.50602,1.48716,0.95559,0.01399,0.0002014,0.0002014,0.0002014
123,22245.1,1.39711,0.64546,0.00439,0.89647,0.77739,0.83484,0.50765,1.48938,0.96734,0.01416,0.0001948,0.0001948,0.0001948
124,22416.1,1.4334,0.66813,0.00458,0.90802,0.78541,0.84234,0.51093,1.47885,0.94666,0.01406,0.0001882,0.0001882,0.0001882
125,22587.2,1.39565,0.64359,0.00401,0.89741,0.77386,0.83259,0.49438,1.52477,0.97299,0.01477,0.0001816,0.0001816,0.0001816
126,22800.9,1.3723,0.63174,0.00417,0.89953,0.7891,0.84235,0.50713,1.51558,0.93405,0.01464,0.000175,0.000175,0.000175
127,22963.8,1.43148,0.65387,0.00449,0.89448,0.77943,0.83923,0.51043,1.49569,0.93834,0.01425,0.0001684,0.0001684,0.0001684
128,23161.5,1.42691,0.65127,0.00453,0.89929,0.78214,0.8419,0.5135,1.48112,0.93846,0.01412,0.0001618,0.0001618,0.0001618
129,23331.7,1.39884,0.63436,0.0043,0.89649,0.787,0.84309,0.50579,1.49217,0.95052,0.01404,0.0001552,0.0001552,0.0001552
130,23503,1.38979,0.64528,0.00439,0.89576,0.78284,0.84106,0.5058,1.48889,0.95686,0.01405,0.0001486,0.0001486,0.0001486
131,23680.5,1.36606,0.61729,0.00408,0.89871,0.78735,0.84,0.5053,1.48801,0.94231,0.01392,0.000142,0.000142,0.000142
132,23906.5,1.42485,0.64194,0.00385,0.89992,0.78135,0.8388,0.5118,1.4719,0.94421,0.01384,0.0001354,0.0001354,0.0001354
133,24091.9,1.38883,0.64075,0.00416,0.89202,0.78999,0.8406,0.50087,1.48965,0.94502,0.01405,0.0001288,0.0001288,0.0001288
134,24262.6,1.39281,0.65357,0.00425,0.89614,0.78483,0.83881,0.5027,1.48698,0.97106,0.01407,0.0001222,0.0001222,0.0001222
135,24442.4,1.37812,0.62862,0.00396,0.89562,0.78218,0.83407,0.50655,1.48062,0.95982,0.01393,0.0001156,0.0001156,0.0001156
136,24625.4,1.39007,0.63752,0.00415,0.8986,0.78156,0.83786,0.50456,1.50002,0.96307,0.01445,0.000109,0.000109,0.000109
137,24819,1.37064,0.63143,0.00418,0.89558,0.77951,0.83665,0.50733,1.47523,0.97127,0.01387,0.0001024,0.0001024,0.0001024
138,24998.9,1.39707,0.63142,0.00381,0.89235,0.77668,0.83203,0.49896,1.48747,0.95419,0.01388,9.58e-05,9.58e-05,9.58e-05
139,25241.4,1.39217,0.6307,0.00383,0.89794,0.78425,0.83805,0.51766,1.45857,0.9369,0.01398,8.92e-05,8.92e-05,8.92e-05
140,25384,1.37882,0.62747,0.00396,0.89426,0.78673,0.83894,0.50362,1.47561,0.93576,0.01368,8.26e-05,8.26e-05,8.26e-05
141,25534,1.29746,0.55339,0.00501,0.89784,0.77763,0.83439,0.5038,1.48359,0.93982,0.01389,7.6e-05,7.6e-05,7.6e-05
142,25673.2,1.27596,0.53632,0.00454,0.90755,0.7836,0.84349,0.5143,1.47041,0.93033,0.01386,6.94e-05,6.94e-05,6.94e-05
143,25801.1,1.30004,0.54728,0.00435,0.91206,0.79039,0.84774,0.51394,1.46647,0.9355,0.01379,6.28e-05,6.28e-05,6.28e-05
144,25990.1,1.27733,0.53761,0.00415,0.91207,0.78747,0.84387,0.51252,1.4702,0.93583,0.01377,5.62e-05,5.62e-05,5.62e-05
145,26120.7,1.24648,0.55488,0.00453,0.91309,0.79301,0.84707,0.512,1.48022,0.93362,0.01398,4.96e-05,4.96e-05,4.96e-05
146,26256.2,1.24844,0.52779,0.00399,0.91149,0.78526,0.84458,0.51016,1.48101,0.93252,0.01382,4.3e-05,4.3e-05,4.3e-05
147,26396.2,1.26888,0.5243,0.00451,0.91014,0.79021,0.84347,0.51355,1.47047,0.93894,0.01387,3.64e-05,3.64e-05,3.64e-05
148,26530.5,1.26372,0.53905,0.00417,0.90853,0.78644,0.84125,0.51633,1.4668,0.93205,0.0138,2.98e-05,2.98e-05,2.98e-05
149,26696.7,1.23692,0.51763,0.0041,0.90804,0.78799,0.84147,0.51651,1.46938,0.92579,0.01379,2.32e-05,2.32e-05,2.32e-05
150,26825.8,1.2487,0.54732,0.00466,0.91018,0.78449,0.84075,0.51234,1.47736,0.92172,0.01379,1.66e-05,1.66e-05,1.66e-05
