epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
130,2674.27,1.62221,0.85081,0.00562,0.87298,0.71848,0.79867,0.47175,1.56549,1.02214,0.01475,0.0001486,0.0001486,0.0001486
131,2694.64,1.60477,0.86722,0.00592,0.85847,0.73203,0.80105,0.47625,1.57538,1.01633,0.01504,0.000142,0.000142,0.000142
132,2715.42,1.60032,0.8637,0.00603,0.8609,0.73269,0.7983,0.46799,1.59191,1.02403,0.01504,0.0001354,0.0001354,0.0001354
133,2735.89,1.62424,0.8946,0.00616,0.8717,0.7224,0.79864,0.47856,1.54743,1.0114,0.01452,0.0001288,0.0001288,0.0001288
134,2756.21,1.60605,0.86412,0.00569,0.87086,0.72478,0.80229,0.47542,1.56624,1.03742,0.01491,0.0001222,0.0001222,0.0001222
135,2776.39,1.58225,0.85929,0.00608,0.86193,0.72958,0.79917,0.47037,1.56896,1.03207,0.01472,0.0001156,0.0001156,0.0001156
136,2796.88,1.59019,0.84065,0.00554,0.86954,0.72183,0.80201,0.47778,1.54591,1.03113,0.01453,0.000109,0.000109,0.000109
137,2817.1,1.61881,0.83741,0.00524,0.86571,0.72583,0.80099,0.4711,1.57888,1.02885,0.01496,0.0001024,0.0001024,0.0001024
138,2836.93,1.5926,0.85811,0.0057,0.86606,0.73262,0.80328,0.47746,1.56451,1.02129,0.01483,9.58e-05,9.58e-05,9.58e-05
139,2857.12,1.64564,0.86523,0.00548,0.86793,0.72998,0.80213,0.47625,1.57834,1.02836,0.01512,8.92e-05,8.92e-05,8.92e-05
140,2877.07,1.58546,0.83896,0.00534,0.86177,0.73628,0.80251,0.4755,1.56205,1.03212,0.01467,8.26e-05,8.26e-05,8.26e-05
141,2905.55,1.53771,0.78175,0.00693,0.86008,0.73665,0.80031,0.47001,1.57362,1.0253,0.01478,7.6e-05,7.6e-05,7.6e-05
142,2924.53,1.50978,0.76995,0.00696,0.86092,0.73383,0.79726,0.4721,1.56945,1.03605,0.01482,6.94e-05,6.94e-05,6.94e-05
143,2943.48,1.515,0.75804,0.00659,0.866,0.73101,0.79768,0.47487,1.57374,1.03656,0.01508,6.28e-05,6.28e-05,6.28e-05
144,2962.63,1.52582,0.76239,0.00645,0.86738,0.72775,0.79939,0.47254,1.58377,1.02572,0.01507,5.62e-05,5.62e-05,5.62e-05
145,2981.52,1.50346,0.77787,0.00668,0.86533,0.73252,0.80149,0.47844,1.55858,1.02536,0.01475,4.96e-05,4.96e-05,4.96e-05
146,3000.47,1.48857,0.73922,0.00637,0.86734,0.73183,0.80209,0.47592,1.57296,1.02391,0.01492,4.3e-05,4.3e-05,4.3e-05
147,3020.16,1.51139,0.75077,0.00633,0.8673,0.73195,0.80298,0.47934,1.55507,1.02831,0.01465,3.64e-05,3.64e-05,3.64e-05
148,3039.26,1.50764,0.76898,0.00651,0.86095,0.73501,0.8023,0.47877,1.55948,1.02804,0.01474,2.98e-05,2.98e-05,2.98e-05
149,3058,1.47168,0.7507,0.00673,0.86552,0.73634,0.80267,0.47755,1.56356,1.02552,0.01479,2.32e-05,2.32e-05,2.32e-05
150,3077.24,1.49501,0.74392,0.00628,0.8647,0.73437,0.80307,0.47821,1.56399,1.02151,0.01479,1.66e-05,1.66e-05,1.66e-05
