epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,11411.6,1.49638,0.78539,1.08985,0.86228,0.7213,0.78499,0.44856,1.65699,0.94392,1.50415,0.00034,0.00034,0.00034
102,11498.6,1.55956,0.73102,1.0339,0.88152,0.73938,0.80198,0.47131,1.5987,0.95737,1.49858,0.0003334,0.0003334,0.0003334
103,11557.3,1.51789,0.72878,1.03965,0.88133,0.75004,0.8098,0.45979,1.69343,1.00235,1.60286,0.0003268,0.0003268,0.0003268
104,11644.1,1.4597,0.71163,1.05529,0.88281,0.75364,0.81791,0.47075,1.62822,0.94074,1.51475,0.0003202,0.0003202,0.0003202
105,11706.1,1.51654,0.72945,1.05548,0.85737,0.73531,0.7936,0.48143,1.614,0.93917,1.52466,0.0003136,0.0003136,0.0003136
106,11766.1,1.48734,0.74155,1.05574,0.86988,0.73862,0.79777,0.47208,1.62414,0.92673,1.51724,0.000307,0.000307,0.000307
107,11860,1.48061,0.71167,1.0412,0.88201,0.75074,0.81968,0.47698,1.65597,0.95756,1.5858,0.0003004,0.0003004,0.0003004
108,11923.6,1.47606,0.69939,1.03491,0.88248,0.74666,0.80692,0.4716,1.6373,0.96001,1.5377,0.0002938,0.0002938,0.0002938
109,12015.2,1.47597,0.72878,1.05304,0.86692,0.75402,0.81203,0.46798,1.62444,0.98137,1.50279,0.0002872,0.0002872,0.0002872
110,12122.8,1.4606,0.72131,1.05247,0.86962,0.75502,0.80082,0.46357,1.64063,1.00504,1.54319,0.0002806,0.0002806,0.0002806
111,12209.8,1.44285,0.70007,1.03974,0.89025,0.7539,0.8185,0.47201,1.6114,0.95689,1.50113,0.000274,0.000274,0.000274
112,12301.5,1.42212,0.69862,1.04402,0.88445,0.75986,0.81729,0.47827,1.6101,0.97187,1.51321,0.0002674,0.0002674,0.0002674
113,12383.4,1.47766,0.6989,1.01753,0.88024,0.752,0.81178,0.47064,1.65346,0.9816,1.54902,0.0002608,0.0002608,0.0002608
